date,NoGate,Gate15,Gate30,SmallCapGate30,HS300Gate
2023-06-14,2.89128163890891,1.6320349018526734,2.89128163890891,2.8940533883692745,1.9626673619708541
2023-06-15,2.8807801485347926,1.6261071504425764,2.8807801485347926,2.8817632385483245,1.9626673619708541
2023-06-16,2.8891263136748524,1.6308182905203532,2.8891263136748524,2.8863575984301972,1.9626673619708541
2023-06-19,2.8760937865633434,1.623461850795114,2.8760937865633434,2.8706677738419715,1.9626673619708541
2023-06-20,2.8562682718194767,1.6122709894228557,2.8562682718194767,2.848236519019819,1.9626673619708541
2023-06-21,2.8315274077842933,1.5983055724727975,2.8315274077842933,2.8233065088818665,1.9626673619708541
2023-06-26,2.7909067669290093,1.575376535495112,2.7909067669290093,2.7827380453801056,1.9626673619708541
2023-06-27,2.8545145139405492,1.6112810498648096,2.8545145139405492,2.846893650102978,1.9626673619708541
2023-06-28,2.8641467247219223,1.6167181210811352,2.8641467247219223,2.8573362059230836,1.9626673619708541
2023-06-29,2.8995734277445258,1.636715348266612,2.8995734277445258,2.8909621898132953,1.9626673619708541
2023-06-30,2.9391510814259694,1.659055652743463,2.9391510814259694,2.9285765373388686,1.9626673619708541
2023-07-03,2.9586994857119895,1.670090094231616,2.9586994857119895,2.9481541712181696,1.9626673619708541
2023-07-04,2.9766695129708705,1.6802335929759324,2.9766695129708705,2.965355510757552,1.963881304854768
2023-07-05,2.9720226965670427,1.6776106155214046,2.9720226965670427,2.959793067172201,1.963881304854768
2023-07-06,2.973479283351029,1.6784328116150165,2.973479283351029,2.960470755919327,1.963881304854768
2023-07-07,2.9685933568817595,1.6756748642679213,2.9685933568817595,2.9554013861450947,1.963881304854768
2023-07-10,2.9719482285476975,1.6775685807348213,2.9719482285476975,2.9587065182914323,1.963881304854768
2023-07-11,3.00455849352532,1.695976019804724,3.00455849352532,2.990461213737056,1.963881304854768
2023-07-12,2.9835048169969154,1.6840919008575157,2.9835048169969154,2.9704373800920676,1.963881304854768
2023-07-13,2.9988847434972015,1.6927733715584703,2.9988847434972015,2.9848830504286012,1.963881304854768
2023-07-14,2.998470508848382,1.6925395495069162,2.998470508848382,2.982732760274997,1.963881304854768
2023-07-17,3.009179347617765,1.698584342374809,3.009179347617765,2.9932025203622343,1.963881304854768
2023-07-18,3.0234942574159245,1.7066646456192502,3.0234942574159245,3.0086051213050085,1.963881304854768
2023-07-19,3.0262396145690014,1.7082143108720491,3.0262396145690014,3.010666696983443,1.963881304854768
2023-07-20,3.0031304866450497,1.695169956141702,3.0031304866450497,2.9868727085304045,1.963881304854768
2023-07-21,3.0017007120098933,1.6943628946382645,3.0017007120098933,2.9862712334374857,1.963881304854768
2023-07-24,3.0060257523809097,1.6968042399373284,3.0060257523809097,2.991556194779617,1.963881304854768
2023-07-25,3.0481683386428275,1.720592365835621,3.0481683386428275,3.034361028256516,1.963881304854768
2023-07-26,3.0733830422959207,1.734825249913026,3.0733830422959207,3.060500633925182,1.963881304854768
2023-07-27,3.0605182329607596,1.7275634814439444,3.0605182329607596,3.047425177589817,1.963881304854768
2023-07-28,3.0780299293335487,1.7374482672380478,3.0780299293335487,3.065039053250891,1.963881304854768
2023-07-31,3.099279433621107,1.7494429246168601,3.099279433621107,3.086799480051548,1.963881304854768
2023-08-01,3.0926325626231854,1.7456909810805625,3.0926325626231854,3.079737682707665,1.963881304854768
2023-08-02,3.087943980228832,1.7430444280762403,3.087943980228832,3.0753065046688377,1.9471272850882306
2023-08-03,3.078294105082002,1.737597385897364,3.078294105082002,3.0641703947027983,1.9471272850882306
2023-08-04,3.0557614242356124,1.724878416884199,3.0557614242356124,3.0402106802188045,1.9471272850882306
2023-08-07,3.0253368097063333,1.7077047067485323,3.0253368097063333,3.0091274996067803,1.9471272850882306
2023-08-08,3.0310006128806117,1.710901740317747,3.0310006128806117,3.014537223935217,1.9471272850882306
2023-08-09,3.018821177224655,1.7040268431068024,3.018821177224655,3.003579891779923,1.9471272850882306
2023-08-10,3.0432695921170576,1.7178271819815838,3.0432695921170576,3.0289309553623522,1.9471272850882306
2023-08-11,3.012741953850882,1.700595318281051,3.012741953850882,2.9986516989005048,1.9471272850882306
2023-08-14,3.026806193197176,1.7085341261689686,3.026806193197176,3.013052437846945,1.9471272850882306
2023-08-15,3.0325622367213905,1.7117832264301405,3.0325622367213905,3.0185446678478907,1.9471272850882306
2023-08-16,3.0163372160528503,1.7026247274247197,3.0163372160528503,3.002610489064909,1.9471272850882306
