universe,config,date,asset,weight
RICH13,MA200开+regime开,2015-11-27,国债ETF,1.0
RICH13,MA200开+regime开,2015-11-30,国债ETF,1.0
RICH13,MA200开+regime开,2015-12-01,国债ETF,1.0
RICH13,MA200开+regime开,2015-12-02,国债ETF,1.0
RICH13,MA200开+regime开,2015-12-03,国债ETF,1.0
RICH13,MA200开+regime开,2015-12-04,国债ETF,1.0
RICH13,MA200开+regime开,2015-12-07,国债ETF,1.0
RICH13,MA200开+regime开,2015-12-08,国债ETF,1.0
RICH13,MA200开+regime开,2015-12-09,国债ETF,1.0
RICH13,MA200开+regime开,2015-12-10,国债ETF,1.0
RICH13,MA200开+regime开,2015-12-11,国债ETF,1.0
RICH13,MA200开+regime开,2015-12-14,医药ETF,1.0
RICH13,MA200开+regime开,2015-12-15,医药ETF,1.0
RICH13,MA200开+regime开,2015-12-16,创业板指,1.0
RICH13,MA200开+regime开,2015-12-17,医药ETF,1.0
RICH13,MA200开+regime开,2015-12-18,医药ETF,1.0
RICH13,MA200开+regime开,2015-12-21,医药ETF,1.0
RICH13,MA200开+regime开,2015-12-22,医药ETF,1.0
RICH13,MA200开+regime开,2015-12-23,医药ETF,1.0
RICH13,MA200开+regime开,2015-12-24,医药ETF,1.0
RICH13,MA200开+regime开,2015-12-25,医药ETF,1.0
RICH13,MA200开+regime开,2015-12-28,医药ETF,1.0
RICH13,MA200开+regime开,2015-12-29,医药ETF,1.0
RICH13,MA200开+regime开,2015-12-30,创业板指,1.0
RICH13,MA200开+regime开,2015-12-31,医药ETF,1.0
RICH13,MA200开+regime开,2016-01-04,国债ETF,1.0
RICH13,MA200开+regime开,2016-01-05,国债ETF,1.0
RICH13,MA200开+regime开,2016-01-06,国债ETF,1.0
RICH13,MA200开+regime开,2016-01-07,国债ETF,1.0
RICH13,MA200开+regime开,2016-01-08,国债ETF,1.0
RICH13,MA200开+regime开,2016-01-11,国债ETF,1.0
RICH13,MA200开+regime开,2016-01-12,国债ETF,1.0
RICH13,MA200开+regime开,2016-01-13,国债ETF,1.0
RICH13,MA200开+regime开,2016-01-14,国债ETF,1.0
RICH13,MA200开+regime开,2016-01-15,国债ETF,1.0
RICH13,MA200开+regime开,2016-01-18,国债ETF,1.0
RICH13,MA200开+regime开,2016-01-19,国债ETF,1.0
RICH13,MA200开+regime开,2016-01-20,国债ETF,1.0
RICH13,MA200开+regime开,2016-01-21,国债ETF,1.0
RICH13,MA200开+regime开,2016-01-22,国债ETF,1.0
RICH13,MA200开+regime开,2016-01-25,国债ETF,1.0
RICH13,MA200开+regime开,2016-01-26,国债ETF,1.0
RICH13,MA200开+regime开,2016-01-27,国债ETF,1.0
RICH13,MA200开+regime开,2016-01-28,国债ETF,1.0
RICH13,MA200开+regime开,2016-01-29,国债ETF,1.0
RICH13,MA200开+regime开,2016-02-01,国债ETF,1.0
RICH13,MA200开+regime开,2016-02-02,国债ETF,1.0
RICH13,MA200开+regime开,2016-02-03,国债ETF,1.0
RICH13,MA200开+regime开,2016-02-04,国债ETF,1.0
RICH13,MA200开+regime开,2016-02-05,国债ETF,1.0
RICH13,MA200开+regime开,2016-02-15,国债ETF,1.0
RICH13,MA200开+regime开,2016-02-16,国债ETF,1.0
RICH13,MA200开+regime开,2016-02-17,国债ETF,1.0
RICH13,MA200开+regime开,2016-02-18,国债ETF,1.0
RICH13,MA200开+regime开,2016-02-19,国债ETF,1.0
RICH13,MA200开+regime开,2016-02-22,国债ETF,1.0
RICH13,MA200开+regime开,2016-02-23,国债ETF,1.0
RICH13,MA200开+regime开,2016-02-24,国债ETF,1.0
RICH13,MA200开+regime开,2016-02-25,国债ETF,1.0
RICH13,MA200开+regime开,2016-02-26,国债ETF,1.0
RICH13,MA200开+regime开,2016-02-29,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-01,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-02,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-03,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-04,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-07,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-08,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-09,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-10,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-11,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-14,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-15,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-16,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-17,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-18,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-21,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-22,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-23,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-24,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-25,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-28,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-29,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-30,国债ETF,1.0
RICH13,MA200开+regime开,2016-03-31,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-01,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-05,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-06,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-07,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-08,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-11,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-12,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-13,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-14,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-15,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-18,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-19,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-20,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-21,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-22,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-25,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-26,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-27,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-28,国债ETF,1.0
RICH13,MA200开+regime开,2016-04-29,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-03,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-04,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-05,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-06,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-09,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-10,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-11,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-12,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-13,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-16,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-17,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-18,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-19,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-20,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-23,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-24,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-25,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-26,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-27,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-30,国债ETF,1.0
RICH13,MA200开+regime开,2016-05-31,国债ETF,1.0
RICH13,MA200开+regime开,2016-06-01,国债ETF,1.0
RICH13,MA200开+regime开,2016-06-02,国债ETF,1.0
RICH13,MA200开+regime开,2016-06-03,国债ETF,1.0
RICH13,MA200开+regime开,2016-06-06,国债ETF,1.0
RICH13,MA200开+regime开,2016-06-07,国债ETF,1.0
RICH13,MA200开+regime开,2016-06-08,国债ETF,1.0
RICH13,MA200开+regime开,2016-06-13,国债ETF,1.0
RICH13,MA200开+regime开,2016-06-14,国债ETF,1.0
RICH13,MA200开+regime开,2016-06-15,国债ETF,1.0
RICH13,MA200开+regime开,2016-06-16,国债ETF,1.0
RICH13,MA200开+regime开,2016-06-17,国债ETF,1.0
RICH13,MA200开+regime开,2016-06-20,国债ETF,1.0
RICH13,MA200开+regime开,2016-06-21,国债ETF,1.0
RICH13,MA200开+regime开,2016-06-22,国债ETF,1.0
RICH13,MA200开+regime开,2016-06-23,国债ETF,1.0
RICH13,MA200开+regime开,2016-06-24,国债ETF,1.0
RICH13,MA200开+regime开,2016-06-27,国债ETF,1.0
RICH13,MA200开+regime开,2016-06-28,国债ETF,1.0
RICH13,MA200开+regime开,2016-06-29,黄金ETF,1.0
RICH13,MA200开+regime开,2016-06-30,黄金ETF,1.0
RICH13,MA200开+regime开,2016-07-01,黄金ETF,1.0
RICH13,MA200开+regime开,2016-07-04,黄金ETF,1.0
RICH13,MA200开+regime开,2016-07-05,黄金ETF,1.0
RICH13,MA200开+regime开,2016-07-06,黄金ETF,1.0
RICH13,MA200开+regime开,2016-07-07,黄金ETF,1.0
RICH13,MA200开+regime开,2016-07-08,黄金ETF,1.0
RICH13,MA200开+regime开,2016-07-11,医药ETF,1.0
RICH13,MA200开+regime开,2016-07-12,医药ETF,1.0
RICH13,MA200开+regime开,2016-07-13,医药ETF,1.0
RICH13,MA200开+regime开,2016-07-14,医药ETF,1.0
RICH13,MA200开+regime开,2016-07-15,医药ETF,1.0
RICH13,MA200开+regime开,2016-07-18,医药ETF,1.0
RICH13,MA200开+regime开,2016-07-19,中证500,1.0
RICH13,MA200开+regime开,2016-07-20,医药ETF,1.0
RICH13,MA200开+regime开,2016-07-21,医药ETF,1.0
RICH13,MA200开+regime开,2016-07-22,医药ETF,1.0
RICH13,MA200开+regime开,2016-07-25,医药ETF,1.0
RICH13,MA200开+regime开,2016-07-26,医药ETF,1.0
RICH13,MA200开+regime开,2016-07-27,医药ETF,1.0
RICH13,MA200开+regime开,2016-07-28,医药ETF,1.0
RICH13,MA200开+regime开,2016-07-29,医药ETF,1.0
RICH13,MA200开+regime开,2016-08-01,医药ETF,1.0
RICH13,MA200开+regime开,2016-08-02,医药ETF,1.0
RICH13,MA200开+regime开,2016-08-03,医药ETF,1.0
RICH13,MA200开+regime开,2016-08-04,医药ETF,1.0
RICH13,MA200开+regime开,2016-08-05,医药ETF,1.0
RICH13,MA200开+regime开,2016-08-08,红利ETF,1.0
RICH13,MA200开+regime开,2016-08-09,红利ETF,1.0
RICH13,MA200开+regime开,2016-08-10,红利ETF,1.0
RICH13,MA200开+regime开,2016-08-11,红利ETF,1.0
RICH13,MA200开+regime开,2016-08-12,红利ETF,1.0
RICH13,MA200开+regime开,2016-08-15,红利ETF,1.0
RICH13,MA200开+regime开,2016-08-16,红利ETF,1.0
RICH13,MA200开+regime开,2016-08-17,红利ETF,1.0
RICH13,MA200开+regime开,2016-08-18,红利ETF,1.0
RICH13,MA200开+regime开,2016-08-19,红利ETF,1.0
RICH13,MA200开+regime开,2016-08-22,红利ETF,1.0
RICH13,MA200开+regime开,2016-08-23,红利ETF,1.0
RICH13,MA200开+regime开,2016-08-24,红利ETF,1.0
RICH13,MA200开+regime开,2016-08-25,红利ETF,1.0
RICH13,MA200开+regime开,2016-08-26,中证500,1.0
RICH13,MA200开+regime开,2016-08-29,中证500,1.0
RICH13,MA200开+regime开,2016-08-30,中证500,1.0
RICH13,MA200开+regime开,2016-08-31,红利ETF,1.0
RICH13,MA200开+regime开,2016-09-01,红利ETF,1.0
RICH13,MA200开+regime开,2016-09-02,红利ETF,1.0
RICH13,MA200开+regime开,2016-09-05,红利ETF,1.0
RICH13,MA200开+regime开,2016-09-06,红利ETF,1.0
RICH13,MA200开+regime开,2016-09-07,红利ETF,1.0
RICH13,MA200开+regime开,2016-09-08,中证500,1.0
RICH13,MA200开+regime开,2016-09-09,中证500,1.0
RICH13,MA200开+regime开,2016-09-12,货币ETF,1.0
RICH13,MA200开+regime开,2016-09-13,医药ETF,1.0
RICH13,MA200开+regime开,2016-09-14,货币ETF,1.0
RICH13,MA200开+regime开,2016-09-19,货币ETF,1.0
RICH13,MA200开+regime开,2016-09-20,货币ETF,1.0
RICH13,MA200开+regime开,2016-09-21,货币ETF,1.0
RICH13,MA200开+regime开,2016-09-22,货币ETF,1.0
RICH13,MA200开+regime开,2016-09-23,医药ETF,1.0
RICH13,MA200开+regime开,2016-09-26,黄金ETF,1.0
RICH13,MA200开+regime开,2016-09-27,黄金ETF,1.0
RICH13,MA200开+regime开,2016-09-28,黄金ETF,1.0
RICH13,MA200开+regime开,2016-09-29,国债ETF,1.0
RICH13,MA200开+regime开,2016-09-30,黄金ETF,1.0
RICH13,MA200开+regime开,2016-10-10,创业板指,1.0
RICH13,MA200开+regime开,2016-10-11,中证500,1.0
RICH13,MA200开+regime开,2016-10-12,中证500,1.0
RICH13,MA200开+regime开,2016-10-13,医药ETF,1.0
RICH13,MA200开+regime开,2016-10-14,医药ETF,1.0
RICH13,MA200开+regime开,2016-10-17,医药ETF,1.0
RICH13,MA200开+regime开,2016-10-18,医药ETF,1.0
RICH13,MA200开+regime开,2016-10-19,医药ETF,1.0
RICH13,MA200开+regime开,2016-10-20,中证500,1.0
RICH13,MA200开+regime开,2016-10-21,医药ETF,1.0
RICH13,MA200开+regime开,2016-10-24,券商ETF,1.0
RICH13,MA200开+regime开,2016-10-25,红利ETF,1.0
RICH13,MA200开+regime开,2016-10-26,红利ETF,1.0
RICH13,MA200开+regime开,2016-10-27,券商ETF,1.0
RICH13,MA200开+regime开,2016-10-28,券商ETF,1.0
RICH13,MA200开+regime开,2016-10-31,券商ETF,1.0
RICH13,MA200开+regime开,2016-11-01,券商ETF,1.0
RICH13,MA200开+regime开,2016-11-02,券商ETF,1.0
RICH13,MA200开+regime开,2016-11-03,券商ETF,1.0
RICH13,MA200开+regime开,2016-11-04,券商ETF,1.0
RICH13,MA200开+regime开,2016-11-07,券商ETF,1.0
RICH13,MA200开+regime开,2016-11-08,券商ETF,1.0
RICH13,MA200开+regime开,2016-11-09,黄金ETF,1.0
RICH13,MA200开+regime开,2016-11-10,券商ETF,1.0
RICH13,MA200开+regime开,2016-11-11,券商ETF,1.0
RICH13,MA200开+regime开,2016-11-14,券商ETF,1.0
RICH13,MA200开+regime开,2016-11-15,券商ETF,1.0
RICH13,MA200开+regime开,2016-11-16,券商ETF,1.0
RICH13,MA200开+regime开,2016-11-17,券商ETF,1.0
RICH13,MA200开+regime开,2016-11-18,券商ETF,1.0
RICH13,MA200开+regime开,2016-11-21,券商ETF,1.0
RICH13,MA200开+regime开,2016-11-22,券商ETF,1.0
RICH13,MA200开+regime开,2016-11-23,券商ETF,1.0
RICH13,MA200开+regime开,2016-11-24,券商ETF,1.0
RICH13,MA200开+regime开,2016-11-25,券商ETF,1.0
RICH13,MA200开+regime开,2016-11-28,红利ETF,1.0
RICH13,MA200开+regime开,2016-11-29,红利ETF,1.0
RICH13,MA200开+regime开,2016-11-30,沪深300,1.0
RICH13,MA200开+regime开,2016-12-01,红利ETF,1.0
RICH13,MA200开+regime开,2016-12-02,红利ETF,1.0
RICH13,MA200开+regime开,2016-12-05,红利ETF,1.0
RICH13,MA200开+regime开,2016-12-06,红利ETF,1.0
RICH13,MA200开+regime开,2016-12-07,红利ETF,1.0
RICH13,MA200开+regime开,2016-12-08,红利ETF,1.0
RICH13,MA200开+regime开,2016-12-09,红利ETF,1.0
RICH13,MA200开+regime开,2016-12-12,红利ETF,1.0
RICH13,MA200开+regime开,2016-12-13,红利ETF,1.0
RICH13,MA200开+regime开,2016-12-14,红利ETF,1.0
RICH13,MA200开+regime开,2016-12-15,货币ETF,1.0
RICH13,MA200开+regime开,2016-12-16,货币ETF,1.0
RICH13,MA200开+regime开,2016-12-19,医药ETF,1.0
RICH13,MA200开+regime开,2016-12-20,国债ETF,1.0
RICH13,MA200开+regime开,2016-12-21,货币ETF,1.0
RICH13,MA200开+regime开,2016-12-22,货币ETF,1.0
RICH13,MA200开+regime开,2016-12-23,国债ETF,1.0
RICH13,MA200开+regime开,2016-12-26,国债ETF,1.0
RICH13,MA200开+regime开,2016-12-27,国债ETF,1.0
RICH13,MA200开+regime开,2016-12-28,国债ETF,1.0
RICH13,MA200开+regime开,2016-12-29,国债ETF,1.0
RICH13,MA200开+regime开,2016-12-30,国债ETF,1.0
RICH13,MA200开+regime开,2017-01-02,国债ETF,1.0
RICH13,MA200开+regime开,2017-01-03,医药ETF,1.0
RICH13,MA200开+regime开,2017-01-04,医药ETF,1.0
RICH13,MA200开+regime开,2017-01-05,军工ETF,1.0
RICH13,MA200开+regime开,2017-01-06,军工ETF,1.0
RICH13,MA200开+regime开,2017-01-09,军工ETF,1.0
RICH13,MA200开+regime开,2017-01-10,军工ETF,1.0
RICH13,MA200开+regime开,2017-01-11,国债ETF,1.0
RICH13,MA200开+regime开,2017-01-12,国债ETF,1.0
RICH13,MA200开+regime开,2017-01-13,国债ETF,1.0
RICH13,MA200开+regime开,2017-01-16,国债ETF,1.0
RICH13,MA200开+regime开,2017-01-17,国债ETF,1.0
RICH13,MA200开+regime开,2017-01-18,国债ETF,1.0
RICH13,MA200开+regime开,2017-01-19,国债ETF,1.0
RICH13,MA200开+regime开,2017-01-20,黄金ETF,1.0
RICH13,MA200开+regime开,2017-01-23,黄金ETF,1.0
RICH13,MA200开+regime开,2017-01-24,黄金ETF,1.0
RICH13,MA200开+regime开,2017-01-25,军工ETF,1.0
RICH13,MA200开+regime开,2017-01-26,军工ETF,1.0
RICH13,MA200开+regime开,2017-02-03,军工ETF,1.0
RICH13,MA200开+regime开,2017-02-06,军工ETF,1.0
RICH13,MA200开+regime开,2017-02-07,黄金ETF,1.0
RICH13,MA200开+regime开,2017-02-08,黄金ETF,1.0
RICH13,MA200开+regime开,2017-02-09,黄金ETF,1.0
RICH13,MA200开+regime开,2017-02-10,黄金ETF,1.0
RICH13,MA200开+regime开,2017-02-13,黄金ETF,1.0
RICH13,MA200开+regime开,2017-02-14,沪深300,1.0
RICH13,MA200开+regime开,2017-02-15,沪深300,1.0
RICH13,MA200开+regime开,2017-02-16,沪深300,1.0
RICH13,MA200开+regime开,2017-02-17,沪深300,1.0
RICH13,MA200开+regime开,2017-02-20,中证500,1.0
RICH13,MA200开+regime开,2017-02-21,中证500,1.0
RICH13,MA200开+regime开,2017-02-22,中证500,1.0
RICH13,MA200开+regime开,2017-02-23,中证500,1.0
RICH13,MA200开+regime开,2017-02-24,中证500,1.0
RICH13,MA200开+regime开,2017-02-27,中证500,1.0
RICH13,MA200开+regime开,2017-02-28,中证500,1.0
RICH13,MA200开+regime开,2017-03-01,中证500,1.0
RICH13,MA200开+regime开,2017-03-02,黄金ETF,1.0
RICH13,MA200开+regime开,2017-03-03,中证500,1.0
RICH13,MA200开+regime开,2017-03-06,中证500,1.0
RICH13,MA200开+regime开,2017-03-07,中证500,1.0
RICH13,MA200开+regime开,2017-03-08,中证500,1.0
RICH13,MA200开+regime开,2017-03-09,中证500,1.0
RICH13,MA200开+regime开,2017-03-10,中证500,1.0
RICH13,MA200开+regime开,2017-03-13,中证500,1.0
RICH13,MA200开+regime开,2017-03-14,中证500,1.0
RICH13,MA200开+regime开,2017-03-15,医药ETF,1.0
RICH13,MA200开+regime开,2017-03-16,医药ETF,1.0
RICH13,MA200开+regime开,2017-03-17,医药ETF,1.0
RICH13,MA200开+regime开,2017-03-20,医药ETF,1.0
RICH13,MA200开+regime开,2017-03-21,医药ETF,1.0
RICH13,MA200开+regime开,2017-03-22,医药ETF,1.0
RICH13,MA200开+regime开,2017-03-23,医药ETF,1.0
RICH13,MA200开+regime开,2017-03-24,医药ETF,1.0
RICH13,MA200开+regime开,2017-03-27,医药ETF,1.0
RICH13,MA200开+regime开,2017-03-28,医药ETF,1.0
RICH13,MA200开+regime开,2017-03-29,医药ETF,1.0
RICH13,MA200开+regime开,2017-03-30,医药ETF,1.0
RICH13,MA200开+regime开,2017-03-31,医药ETF,1.0
RICH13,MA200开+regime开,2017-04-05,医药ETF,1.0
RICH13,MA200开+regime开,2017-04-06,医药ETF,1.0
RICH13,MA200开+regime开,2017-04-07,医药ETF,1.0
RICH13,MA200开+regime开,2017-04-10,医药ETF,1.0
RICH13,MA200开+regime开,2017-04-11,军工ETF,1.0
RICH13,MA200开+regime开,2017-04-12,医药ETF,1.0
RICH13,MA200开+regime开,2017-04-13,医药ETF,1.0
RICH13,MA200开+regime开,2017-04-14,黄金ETF,1.0
RICH13,MA200开+regime开,2017-04-17,医药ETF,1.0
RICH13,MA200开+regime开,2017-04-18,医药ETF,1.0
RICH13,MA200开+regime开,2017-04-19,医药ETF,1.0
RICH13,MA200开+regime开,2017-04-20,医药ETF,1.0
RICH13,MA200开+regime开,2017-04-21,黄金ETF,1.0
RICH13,MA200开+regime开,2017-04-24,医药ETF,1.0
RICH13,MA200开+regime开,2017-04-25,黄金ETF,1.0
RICH13,MA200开+regime开,2017-04-26,医药ETF,1.0
RICH13,MA200开+regime开,2017-04-27,医药ETF,1.0
RICH13,MA200开+regime开,2017-04-28,黄金ETF,1.0
RICH13,MA200开+regime开,2017-05-02,货币ETF,1.0
RICH13,MA200开+regime开,2017-05-03,国债ETF,1.0
RICH13,MA200开+regime开,2017-05-04,国债ETF,1.0
RICH13,MA200开+regime开,2017-05-05,国债ETF,1.0
RICH13,MA200开+regime开,2017-05-08,国债ETF,1.0
RICH13,MA200开+regime开,2017-05-09,国债ETF,1.0
RICH13,MA200开+regime开,2017-05-10,国债ETF,1.0
RICH13,MA200开+regime开,2017-05-11,国债ETF,1.0
RICH13,MA200开+regime开,2017-05-12,国债ETF,1.0
RICH13,MA200开+regime开,2017-05-15,国债ETF,1.0
RICH13,MA200开+regime开,2017-05-16,医药ETF,1.0
RICH13,MA200开+regime开,2017-05-17,国债ETF,1.0
RICH13,MA200开+regime开,2017-05-18,国债ETF,1.0
RICH13,MA200开+regime开,2017-05-19,国债ETF,1.0
RICH13,MA200开+regime开,2017-05-22,国债ETF,1.0
RICH13,MA200开+regime开,2017-05-23,医药ETF,1.0
RICH13,MA200开+regime开,2017-05-24,医药ETF,1.0
RICH13,MA200开+regime开,2017-05-25,医药ETF,1.0
RICH13,MA200开+regime开,2017-05-26,红利ETF,1.0
RICH13,MA200开+regime开,2017-05-31,红利ETF,1.0
RICH13,MA200开+regime开,2017-06-01,医药ETF,1.0
RICH13,MA200开+regime开,2017-06-02,红利ETF,1.0
RICH13,MA200开+regime开,2017-06-05,红利ETF,1.0
RICH13,MA200开+regime开,2017-06-06,红利ETF,1.0
RICH13,MA200开+regime开,2017-06-07,沪深300,1.0
RICH13,MA200开+regime开,2017-06-08,医药ETF,1.0
RICH13,MA200开+regime开,2017-06-09,医药ETF,1.0
RICH13,MA200开+regime开,2017-06-12,医药ETF,1.0
RICH13,MA200开+regime开,2017-06-13,医药ETF,1.0
RICH13,MA200开+regime开,2017-06-14,医药ETF,1.0
RICH13,MA200开+regime开,2017-06-15,医药ETF,1.0
RICH13,MA200开+regime开,2017-06-16,医药ETF,1.0
RICH13,MA200开+regime开,2017-06-19,券商ETF,1.0
RICH13,MA200开+regime开,2017-06-20,医药ETF,1.0
RICH13,MA200开+regime开,2017-06-21,券商ETF,1.0
RICH13,MA200开+regime开,2017-06-22,券商ETF,1.0
RICH13,MA200开+regime开,2017-06-23,券商ETF,1.0
RICH13,MA200开+regime开,2017-06-26,沪深300,1.0
RICH13,MA200开+regime开,2017-06-27,沪深300,1.0
RICH13,MA200开+regime开,2017-06-28,医药ETF,1.0
RICH13,MA200开+regime开,2017-06-29,沪深300,1.0
RICH13,MA200开+regime开,2017-06-30,沪深300,1.0
RICH13,MA200开+regime开,2017-07-03,医药ETF,1.0
RICH13,MA200开+regime开,2017-07-04,红利ETF,1.0
RICH13,MA200开+regime开,2017-07-05,沪深300,1.0
RICH13,MA200开+regime开,2017-07-06,红利ETF,1.0
RICH13,MA200开+regime开,2017-07-07,红利ETF,1.0
RICH13,MA200开+regime开,2017-07-10,券商ETF,1.0
RICH13,MA200开+regime开,2017-07-11,券商ETF,1.0
RICH13,MA200开+regime开,2017-07-12,券商ETF,1.0
RICH13,MA200开+regime开,2017-07-13,红利ETF,1.0
RICH13,MA200开+regime开,2017-07-14,红利ETF,1.0
RICH13,MA200开+regime开,2017-07-17,红利ETF,1.0
RICH13,MA200开+regime开,2017-07-18,红利ETF,1.0
RICH13,MA200开+regime开,2017-07-19,红利ETF,1.0
RICH13,MA200开+regime开,2017-07-20,红利ETF,1.0
RICH13,MA200开+regime开,2017-07-21,红利ETF,1.0
RICH13,MA200开+regime开,2017-07-24,红利ETF,1.0
RICH13,MA200开+regime开,2017-07-25,红利ETF,1.0
RICH13,MA200开+regime开,2017-07-26,红利ETF,1.0
RICH13,MA200开+regime开,2017-07-27,券商ETF,1.0
RICH13,MA200开+regime开,2017-07-28,券商ETF,1.0
RICH13,MA200开+regime开,2017-07-31,券商ETF,1.0
RICH13,MA200开+regime开,2017-08-01,券商ETF,1.0
RICH13,MA200开+regime开,2017-08-02,券商ETF,1.0
RICH13,MA200开+regime开,2017-08-03,券商ETF,1.0
RICH13,MA200开+regime开,2017-08-04,券商ETF,1.0
RICH13,MA200开+regime开,2017-08-07,券商ETF,1.0
RICH13,MA200开+regime开,2017-08-08,券商ETF,1.0
RICH13,MA200开+regime开,2017-08-09,中证500,1.0
RICH13,MA200开+regime开,2017-08-10,黄金ETF,1.0
RICH13,MA200开+regime开,2017-08-11,黄金ETF,1.0
RICH13,MA200开+regime开,2017-08-14,中证500,1.0
RICH13,MA200开+regime开,2017-08-15,中证500,1.0
RICH13,MA200开+regime开,2017-08-16,中证500,1.0
RICH13,MA200开+regime开,2017-08-17,中证500,1.0
RICH13,MA200开+regime开,2017-08-18,中证500,1.0
RICH13,MA200开+regime开,2017-08-21,中证500,1.0
RICH13,MA200开+regime开,2017-08-22,中证500,1.0
RICH13,MA200开+regime开,2017-08-23,中证500,1.0
RICH13,MA200开+regime开,2017-08-24,上证综指,1.0
RICH13,MA200开+regime开,2017-08-25,上证综指,1.0
RICH13,MA200开+regime开,2017-08-28,券商ETF,1.0
RICH13,MA200开+regime开,2017-08-29,券商ETF,1.0
RICH13,MA200开+regime开,2017-08-30,券商ETF,1.0
RICH13,MA200开+regime开,2017-08-31,券商ETF,1.0
RICH13,MA200开+regime开,2017-09-01,券商ETF,1.0
RICH13,MA200开+regime开,2017-09-04,券商ETF,1.0
RICH13,MA200开+regime开,2017-09-05,创业板指,1.0
RICH13,MA200开+regime开,2017-09-06,创业板指,1.0
RICH13,MA200开+regime开,2017-09-07,创业板指,1.0
RICH13,MA200开+regime开,2017-09-08,创业板指,1.0
RICH13,MA200开+regime开,2017-09-11,券商ETF,1.0
RICH13,MA200开+regime开,2017-09-12,券商ETF,1.0
RICH13,MA200开+regime开,2017-09-13,券商ETF,1.0
RICH13,MA200开+regime开,2017-09-14,券商ETF,1.0
RICH13,MA200开+regime开,2017-09-15,券商ETF,1.0
RICH13,MA200开+regime开,2017-09-18,券商ETF,1.0
RICH13,MA200开+regime开,2017-09-19,券商ETF,1.0
RICH13,MA200开+regime开,2017-09-20,券商ETF,1.0
RICH13,MA200开+regime开,2017-09-21,券商ETF,1.0
RICH13,MA200开+regime开,2017-09-22,券商ETF,1.0
RICH13,MA200开+regime开,2017-09-25,中证500,1.0
RICH13,MA200开+regime开,2017-09-26,中证500,1.0
RICH13,MA200开+regime开,2017-09-27,中证500,1.0
RICH13,MA200开+regime开,2017-09-28,医药ETF,1.0
